year,latitude,longitude,depth,mag
2004,36.165,70.944,121.8,4.4
2004,34.154,89.321,29.9,4.6
2004,34.031,89.32,10,4.3
2004,34.134,89.498,10,4.7
2004,34.093,89.349,10,5.3
2004,29.878,87.915,35,4.2
2004,6.335,92.118,10,4.6
2004,29.848,87.871,25.1,4.3
2004,20.228,95.127,0.6,4.3
2004,35.65,78.536,10,4.3
2004,35.77,92.681,11.5,5.3
2004,36.636,71.498,197.4,3.7
2004,26.54,96.457,89.4,4.7
2004,10.751,94.677,24.2,4.2
2004,10.889,94.541,10,4
2004,11.051,95.103,10,5
2004,11.275,94.296,10,4.8
2004,11.064,94.417,10,4.5
2004,12.671,93.925,10,4.1
2004,11.443,94.933,10,4.2
2004,36.536,71.084,160,4.7
2004,30.038,88.052,56.8,4.2
2004,29.868,87.905,20,4.3
2004,34.564,82.965,45.8,4
2004,36.568,71.315,80.2,4.3
2004,36.583,70.502,214.3,4.5
2004,36.359,69.621,150,4.1
2004,27.815,96.67,28.5,4.4
2004,36.74,71.223,263.3,3.4
2004,25.283,95.575,47.3,4.6
2004,24.394,94.744,95.3,4.6
2004,30.298,67.82,65.7,4.5
2004,34.302,89.363,10,4.4
2004,20.96,93.303,42.7,4.1
2004,26.242,96.163,35.9,4.5
2004,23.379,94.552,93.8,4.6
2004,35.695,70.658,91.4,4.5
2004,6.722,94.475,120.8,4.1
2004,36.707,69.604,10,4.1
2004,36.322,71.091,128.1,4
2004,36.272,69.462,42.4,4.5
2004,36.161,71.343,116.8,4.2
2004,36.631,71.506,134.9,4
2004,6.147,93.931,27.1,4.4
2004,29.98,69.984,25,4.2
2004,36.521,70.407,260.6,4
2004,29.86,89.698,8.7,4.3
2004,17.325,94.198,27.2,4.5
2004,25.212,95.12,103,4.8
2004,34.174,89.15,10,4.4
2004,10.188,93.625,26.8,4.7
2004,36.534,70.493,215.3,3.9
2004,34.049,89.38,10,4.2
2004,34.04,89.225,10,4.5
2004,14.385,93.849,30.4,4.7
2004,36.65,71.186,74.4,3.7
2004,32.827,93.956,32,4
2004,34.382,89.275,10,4.6
2004,28.512,82.702,25,4.1
2004,28.5,82.607,31.8,3.9
2004,36.467,71.541,108.1,4.4
2004,34.084,83.323,10,4.6
2004,32.104,85.631,79.4,3.7
2004,26.301,89.521,10,4.5
2004,27.186,97.229,41.7,4.1
2004,27.099,97.219,35,5
2004,22.741,93.577,163,4.5
2004,24.685,95.19,104,4.6
2004,34.08,89.32,3.9,4.9
2004,34.079,89.285,10,5.3
2004,34.018,89.284,10,4.9
2004,34.029,89.216,10,4.9
2004,36.765,71.093,256.5,4
2004,29.708,68.294,11.6,4.5
2004,30.623,85.116,15.9,4.2
2004,33.199,68.195,10,4.5
2004,36.463,71.408,122.8,4.2
2004,36.512,71.302,145.8,4.5
2004,36.805,70.883,30,4
2004,36.749,71.453,160,4.5
2004,7.314,93.572,63.1,5
2004,36.172,71.531,118.3,5.1
2004,23.276,94.22,102.4,4.5
2004,37.024,71.883,10,4.6
2004,36.363,71.335,117.2,4.8
2004,29.642,68.547,10,4.6
2004,36.178,70.941,65.8,4.4
2004,29.528,68.407,25,5.1
2004,25.228,93.438,57.9,4.5
2004,34.901,71.95,85.6,4
2004,36.406,71.151,78.2,3.8
2004,34.249,89.323,10,4
2004,36.198,71.146,48.3,4
2004,35.352,69.83,8.5,4.4
2004,36.084,71.622,160,3.9
2004,5.228,94.984,78,4.3
2004,36.188,71.199,123.2,5.2
2004,35.662,69.788,101.8,4.7
2004,13.089,93.187,31.1,5.2
2004,10.756,94.658,25,4
2004,11.133,95.062,24.4,4.7
2004,23.272,94.18,83,4
2004,9.084,94.081,26.4,4.6
2004,35.62,77.965,10,4.4
2004,35.73,78.366,26.3,4.5
2004,36.652,71.253,216.9,4.4
2004,36.302,69.483,10,4
2004,36.513,70.974,188.9,4.3
2004,36.933,73.672,10,4.3
2004,35.458,89.363,10,4.7
2004,36.299,71.066,78.6,3.7
2004,36.244,70.837,190,3.9
2004,36.452,70.948,190,4.7
2004,33.998,89.218,12.7,5.2
2004,36.151,71.426,102.3,4.1
2004,36.676,71.556,205.1,4.3
2004,28.912,94.462,26.8,4.1
2004,8.591,93.922,35.9,4
2004,12.839,93.003,10,4.5
2004,29.705,81.051,10,4.1
2004,30.221,68.056,10,4.6
2004,36.584,72.224,160,4.2
2004,8.832,93.979,28.5,4.5
2004,36.56,70.802,190,3.8
2004,9.039,93.908,23.8,4.8
2004,8.806,93.988,26.5,4.3
2004,9.241,93.721,30,4.2
2004,8.911,93.988,27.5,4.4
2004,8.879,93.942,27,4.7
2004,8.909,93.921,27.2,4.1
2004,8.904,94.022,29.2,5.6
2004,36.515,70.981,187.4,4.2
2004,8.85,93.976,10,4.8
2004,8.873,93.958,10,4.6
2004,8.837,93.919,10,5
2004,8.919,94.002,10,4.7
2004,9.243,93.838,10,4.3
2004,9.131,93.914,10,4.8
2004,9.014,93.938,10,4.8
2004,8.86,94,10,5.3
2004,9.232,93.728,41.2,4.6
2004,36.58,71.137,222.4,4.7
2004,8.855,93.883,22.6,4.5
2004,9.044,94.163,66.5,4.3
2004,24.696,95.249,128.9,4.7
2004,36.631,71.526,120.5,4.2
2004,22.418,70.474,10,4.2
2004,34.802,80.538,40.9,4.1
2004,35.684,92.178,10,3.9
2004,31.548,90.83,35.2,4.4
2004,36.364,71.371,78.8,4.7
2004,36.69,71.556,94,4.4
2004,13.107,93.218,33.6,5.1
2004,19.832,95.434,11.1,4.5
2004,24.636,95.111,121.6,4.3
2004,33.953,89.199,10,4.2
2004,33.496,84.537,35,4.2
2004,5.305,96.2,202.4,4.2
2004,28.858,78.418,10,4.2
2004,33.878,88.957,10,4.3
2004,33.944,89.2,4.1,5.1
2004,12.916,93.294,54.2,4.4
2004,36.512,71.029,187.1,6.6
2004,34.072,89.041,10,3.5
2004,33.798,88.971,10,3.7
2004,11.973,95.145,24.8,4.6
2004,36.415,71.327,153.6,4.1
2004,29.846,81.118,76.5,4.6
2004,34.197,89.19,10,4.3
2004,34.24,89.259,10,4.5
2004,34.095,89.318,10,4.6
2004,34.181,89.091,10,3.9
2004,34.077,89.274,10,4.1
2004,29.835,68.234,17.5,4.7
2004,33.916,89.057,22.9,4.5
2004,33.939,89.094,10,3.7
2004,33.984,89.019,10,4.1
2004,33.973,89.18,12,4.7
2004,34.025,88.969,10,3.8
2004,35.375,69.773,66.9,4
2004,33.957,89.265,11.9,5.1
2004,34.132,89.275,10,5.2
2004,34.177,89.174,10,3.5
2004,34.138,89.253,8,4.4
2004,33.946,89.135,10,4.6
2004,33.901,89.015,10,3.8
2004,33.93,89.226,10,4.3
2004,33.974,89.21,10,3.8
2004,33.931,89.292,21.4,5
2004,33.957,89.186,19.8,4
2004,33.954,89.179,8,6
2004,34.006,89.235,10,5
2004,33.962,89.235,10,5.4
2004,25.269,95.471,113.9,4.1
2004,19.99,95.681,41.9,4.4
2004,23.624,94.616,102,4.1
2004,24.489,94.855,142.6,4.1
2004,36.681,70.839,50.3,3.4
2004,34.909,72.884,16.4,4.5
2004,35.869,71.082,53.3,3.9
2004,20.169,95.998,40.5,4.4
2004,23.593,94.792,81.7,4.8
2004,36.251,77.877,87.2,4.7
2004,23.513,94.065,42.6,4.2
2004,35.982,90.565,47.2,4
2004,36.952,85.33,10,3.6
2004,36.397,70.774,218,5.8
2004,30.467,82.631,27.9,4
2004,36.718,71.156,178.1,4
2004,34.685,69.747,42.7,4.2
2004,36.541,71.012,170.8,4.5
2004,36.809,71.415,83.6,4.2
2004,31.639,91.236,11,5.6
2004,33.291,91.953,38.5,5
2004,12.959,93.135,38.2,5.5
2004,12.438,92.685,43.5,4.1
2004,31.438,90.976,28.8,3.9
2004,36.69,73.087,19.1,4.5
2004,36.133,71.212,102.5,4
2004,30.744,80.963,93.9,4
2004,30.368,80.496,58.6,4.8
2004,36.556,70.496,218.1,4.1
2004,28.127,87.66,68.1,4.8
2004,36.601,71.22,230.2,3.6
2004,33.005,78.874,46,3.7
2004,7.243,93.744,56,4.9
2004,36.469,70.181,216.8,4.4
2004,36.014,70.659,122,4.4
2004,34.816,73.325,10,4.7
2004,36.514,70.783,208.5,4.7
2004,24.863,96.512,47.2,4.3
2004,25.474,96.773,45.3,4.8
2004,36.573,70.906,223.2,3.8
2004,27.361,87.758,20.7,4.7
2004,36.787,78.443,37,4.8
2004,34.804,73.165,10,4.3
2004,34.798,73.206,11,5.4
2004,34.697,73.237,10,4.4
2004,34.774,73.216,11,5.5
2004,4.409,93.941,10,4.6
2004,36.312,71.15,94.5,4.2
2004,33.986,91.312,77.7,4
2004,32.745,83.301,59,4.9
2004,37.07,71.723,122.3,3.7
2004,21.122,94.369,79.8,4.2
2004,37.164,71.891,108.5,3.9
2004,36.24,70.936,167,4.2
2004,33.947,75.149,23.8,4.1
2004,36.313,71.314,73.4,3.8
2004,36.184,70.727,75.9,4.4
2004,36.461,71.472,111.9,4.6
2004,26.504,96.564,108.7,4.4
2004,36.242,71.063,128,3.9
2004,36.508,70.517,230.5,4
2004,36.36,70.681,25,3.8
2004,10.734,93.368,128,4.6
2004,36.568,71.37,93.8,4.5
2004,36.742,71.029,48.7,4.8
2004,12.083,92.614,34.5,4.4
2004,17.363,94.333,33.9,4.9
2004,13.136,93.357,90,4
2004,36.448,70.504,150,3.8
2004,36.386,72.044,10,4.4
2004,36.063,70.849,83.4,4.1
2004,36.597,68.66,56.2,4.7
2004,36.648,70.185,222.7,4.1
2004,4.876,95.738,25,4.3
2004,5.665,94.118,59.3,4.8
2004,32.726,88.488,44.5,4.1
2004,26.358,91.897,38,3.9
2004,19.805,95.896,10,4.5
2004,36.514,70.262,254.6,4.3
2004,36.251,69.975,125.6,4.3
2004,36.573,70.479,247.7,3.7
2004,30.539,86.042,46.2,4.6
2004,35.706,68.989,74.4,4.5
2004,34.171,70.656,43.4,4.1
2004,34.103,70.717,37.5,4.9
2004,10.274,93.084,90,4.2
2004,36.15,71.097,150,3.9
2004,36.511,70.439,205.9,4.3
2004,23.11,94.211,93,4.3
2004,27.739,85.931,17.1,4.9
2004,36.006,70.847,118.8,4.2
2004,5.942,94.227,75,3.6
2003,25.35,96.578,33,4.5
2003,11.643,92.805,33,4.3
2003,36.703,71.672,100,3.9
2003,4.147,94.706,33,5.1
2003,21.565,94.352,145.7,3.8
2003,35.646,70.332,33,4.9
2003,36.362,76.81,33,3.9
2003,31.397,89.478,33,4
2003,36.718,71.496,200,3.8
2003,32.548,76.626,33,4.2
2003,21.939,94.064,78.3,3.8
2003,19.852,95.698,10,5.2
2003,36.579,71.02,198.7,3.9
2003,36.668,71.733,33,4.3
2003,36.523,70.993,220.1,3.5
2003,36.834,70.623,200,4
2003,31.527,78.151,33,4.4
2003,31.622,78.203,33,4.5
2003,11.644,92.978,33,3.7
2003,36.451,71.363,150,3.8
2003,36.281,71.416,99.7,4.1
2003,11.231,93.769,139.7,4.6
2003,36.928,68.439,33,4.8
2003,36.092,71.114,33,4.2
2003,30.469,83.278,33,4.5
2003,36.744,71.426,150,3.4
2003,29.864,95.466,33,3.6
2003,36.499,72.157,100,3.8
2003,19.886,95.952,10,5.1
2003,37.132,71.961,236.4,4.1
2003,25.596,90.25,26.7,4.4
2003,33.683,97.033,10.3,4.7
2003,36.64,87.798,33,4.5
2003,20.88,94.85,114.6,4.1
2003,9.188,85.489,10,4.8
2003,33.049,88.757,33,3.9
2003,36.459,71.179,264.2,4.7
2003,25.787,90.392,23.1,3.8
2003,36.419,71.556,100,4.6
2003,36.305,71.285,100,3.5
2003,31.792,67.888,33,3.7
2003,5.764,93.594,100,4.6
2003,29.013,88.422,86.3,3.5
2003,25.696,93.216,35.5,4.2
2003,37.036,68.573,33,4.9
2003,37.079,68.551,33,4.5
2003,37.033,68.667,33,4.1
2003,37.025,68.597,33,4.2
2003,37.145,68.534,33,4
2003,36.995,68.572,33,4.2
2003,36.85,68.44,33,5.1
2003,31.288,70.071,33,5
2003,28.297,83.773,32.3,4
2003,28.202,83.767,33,4.3
2003,12.943,93.159,33,4.3
2003,4.466,95.985,204.8,4.4
2003,28.277,83.767,30.9,4.3
2003,36.461,70.32,33,4.3
2003,13.06,93.237,33,4.2
2003,13.037,93.245,33,5.4
2003,24.806,95.352,137.6,4.3
2003,36.543,71.324,235.1,4.2
2003,30.24,83.103,33,4.2
2003,36.174,69.526,148.2,4.2
2003,30.495,86.08,33,4
2003,36.619,71.013,224.8,4.5
2003,36.72,71.484,200,3.9
2003,19.836,95.738,10,4.6
2003,4.517,97.768,33,4.5
2003,22.966,94.248,91.1,4.4
2003,30.005,86.439,33,3.9
2003,21.897,92.955,37.9,4.4
2003,8.151,93.755,100,4.3
2003,36.647,71.21,218.1,4.7
2003,23.63,93.664,33,4.9
2003,10.506,93.82,161.1,4.6
2003,19.741,95.702,10,4.8
2003,21.015,96.825,10,4.3
2003,19.69,95.655,10,4.5
2003,30.711,69.848,33,4.7
2003,19.88,95.66,10,4.4
2003,19.794,95.402,10,4.5
2003,19.808,95.742,10,5.3
2003,13.156,92.026,33,3.7
2003,26.037,95.93,70.9,4.7
2003,36.852,72.321,33,4.5
2003,29.854,68.881,33,4
2003,32.446,92.173,10,4.8
2003,36.565,70.988,156.2,4.4
2003,36.093,81.068,33,4.1
2003,19.694,95.412,10,4.1
2003,35.38,69.819,33,4.1
2003,36.563,70.971,191.5,4.5
2003,23.316,86.448,33,4.3
2003,36.629,71.131,214.5,4.3
2003,36.752,71.168,86.1,4.5
2003,37.085,68.647,33,4
2003,36.273,70.552,196.9,4.1
2003,36.448,71.093,119.5,4.2
2003,36.298,70.931,200,4
2003,35.887,69.926,33,4.8
2003,25.091,94.861,110.3,4
2003,36.312,70.174,33,4.2
2003,36.461,71.164,197.6,4.5
2003,23.521,94.128,44.2,4
2003,23.375,69.916,10,4.4
2003,12.978,93.219,33,4.4
2003,36.515,70.315,200,4.1
2003,36.309,71.048,150,4.8
2003,29.782,95.283,33,4.5
2003,36.465,76.612,33,3.8
2003,36.39,70.779,191.5,3.5
2003,20.061,96.002,10,4.7
2003,19.899,95.488,10,4
2003,19.511,95.375,10,4.2
2003,19.949,95.597,10,4.7
2003,9.202,92.842,46.9,4.6
2003,36.352,71.565,100,4.7
2003,36.168,68.87,33,4.1
2003,27.358,87.738,33,4.6
2003,36.818,71.224,233.3,4
2003,36.592,71.584,84.4,4.4
2003,36.263,71.348,33,4.1
2003,19.876,95.579,10,4.8
2003,19.764,95.575,10,3.8
2003,19.835,95.756,10,4.9
2003,20.032,95.892,10,4.8
2003,19.731,95.559,10,4.7
2003,19.879,95.445,10,4.7
2003,19.741,95.566,10,4.6
2003,19.831,95.567,10,4.7
2003,19.917,95.672,10,6.6
2003,36.015,73.386,33,4.9
2003,4.395,97.567,33,4.7
2003,36.4,71.126,211,3.6
2003,11.161,93.748,175.7,4.3
2003,37.161,68.128,33,3.8
2003,36.581,71.297,259.4,4.4
2003,36.509,70.767,200.7,4.1
2003,4.619,97.646,33,5.3
2003,36.523,70.986,200,4
2003,5.364,94.25,143.2,4.2
2003,35.879,70.181,33,3.6
2003,35.475,74.664,33,4.5
2003,35.543,74.416,33,4
2003,35.742,69.138,33,4
2003,23.886,69.588,10,3.9
2003,34.077,90.03,33,4.5
2003,36.789,71.679,33,4
2003,5.316,95.9,124.8,5.9
2003,30.583,80.432,33,4.8
2003,33.039,71.245,33,4.6
2003,24.821,92.92,33,4.2
2003,23.683,95.724,33,4.7
2003,36.575,71.2,200,3.7
2003,30.391,80.589,33,3.9
2003,22.876,93.499,53.6,4.5
2003,24.94,93.642,45.3,4.5
2003,34.1,89.961,33,4.3
2003,36.161,69.374,33,4
2003,24.806,94.95,86.1,4.6
2003,25.034,96.499,40.1,4.4
2003,36.073,77.815,33,4.5
2003,36.468,68.508,33,4.3
2003,12.848,93.074,33,4.6
2003,12.902,93.07,33,4.4
2003,30.169,82.219,33,4.6
2003,29.688,95.97,33,4.5
2003,29.573,95.605,33,5.5
2003,32.959,90.744,60.1,4.2
2003,31.007,73.437,33,4
2003,36.616,71.549,70,4.5
2003,36.478,70.534,141.6,4
2003,36.392,70.393,216.8,4.1
2003,36.491,71.114,154.4,4.5
2003,36.574,71.151,200,4.1
2003,12.124,93.53,100.2,6
2003,4.626,93.866,33,4.5
2003,27.216,75.739,10,4.5
2003,26.687,97.036,11.5,5
2003,34.849,90.172,10,3.8
2003,23.689,70.435,10,5
2003,4.213,94.434,33,3.9
2003,34.457,87.16,33,4
2003,22.837,92.35,10,4.7
2003,26.213,96.004,63.5,4.7
2003,28.698,82.045,33,4.2
2003,36.239,70.833,100,4
2003,22.841,92.358,10,4.4
2003,22.825,92.343,10,5.5
2003,22.601,92.035,10,4.2
2003,22.743,92.168,10,4.3
2003,22.544,92.06,10,4.3
2003,22.854,92.306,10,5.7
2003,35.357,81.104,68.5,3.8
2003,36.456,71.699,154.4,4
2003,6.696,93.146,10,4.7
2003,29.826,69.671,33,4.5
2003,6.712,93.499,10,4.9
2003,36.539,71.191,33,4.2
2003,6.678,93.601,10,5.6
2003,30.629,85.902,33,3.9
2003,36.309,69.957,139.1,4.4
2003,34.491,85.869,10,3.7
2003,12.563,95.627,33,5
2003,35.84,93.022,33,4.3
2003,12.643,94.981,33,5.3
2003,12.014,94.969,33,5.1
2003,35.945,90.045,10,4.5
2003,36.498,72.792,33,4.2
2003,26.905,87.546,33,3.9
2003,35.656,73.079,33,4.4
2003,34.542,89.315,10,4.8
2003,34.606,89.475,17.7,5.8
2003,36.321,71.264,33,4.4
2003,12.185,95.176,26.5,4.9
2003,16.793,94.706,33,4.8
2003,36.13,70.91,33,3.9
2003,35.705,93.711,10,5
2003,5.168,95.586,33,4.7
2003,30.924,86.377,33,4.3
2003,32.721,71.244,10,4.5
2003,36.391,70.963,200,3.9
2003,33.349,90.054,12.4,4.4
2003,5.073,94.353,33,4.6
2003,5.075,94.16,33,4.8
2003,5.096,94.3,33,4.9
2003,12.836,92.856,47,4.5
2003,36.365,71.205,100,3.7
2003,27.79,88.168,80.3,4.2
2003,36.517,70.639,200,3.4
2003,35.24,76.813,33,4.2
2003,36.215,71.216,33,4.2
2003,36.03,70.044,33,3.8
2003,37.096,70.215,33,4.4
2003,33.728,81.679,33,4.3
2003,37.018,69.768,33,4.6
2003,36.97,69.767,33,3.9
2003,23.236,93.794,67.8,4.8
2003,30.629,86.033,33,4.4
2003,35.294,74.509,33,4.3
2003,36.476,71.39,53.1,4.4
2003,26.797,92.353,47.6,3.9
2003,35.802,80.653,33,5
2003,27.272,92.772,76.1,4.1
2003,34.324,88.054,33,4.5
2003,36.472,70.91,200,3.9
2003,12.383,93.308,33,4.1
2003,30.383,79.087,33,4.1
2003,30.547,79.293,33,4.9
2003,12.826,93.123,33,4.3
2003,32.491,92.199,33,4.4
2003,32.609,92.337,49.2,5.1
2003,32.375,92.05,33,4
2003,35.664,74.824,33,4.5
2003,32.588,92.425,33,5.1
2003,33.387,73.334,33,4.7
2003,36.542,70.902,200,3.7
2003,32.681,93.094,33,5.2
2003,12.843,93.22,33,3.9
2003,10.48,93.089,54.2,4.5
2003,36.459,70.839,200,3.9
2003,23.325,93.619,67.3,4
2003,36.421,71.204,228.2,4.8
2003,29.511,81.86,33,4.4
2003,36.9,68.461,33,4.2
2003,4.653,95.895,33,4.5
2003,35.504,70.175,33,4.1
2003,36.422,71.539,82.4,4.4
2003,37.15,78.995,33,4.7
2003,33.107,75.937,33,4.4
2003,35.884,70.611,33,4
2003,34.583,82.749,33,4.2
2003,9.734,93.147,31.1,4.2
2003,30.325,81.331,33,4.3
2003,35.784,78.325,33,4.1
2003,32.652,93.01,33,4.4
2003,32.66,93.081,33,4.7
2003,9.482,92.709,33,4.3
2003,16.408,95.978,33,3.9
2003,32.874,76.761,33,4.1
2003,35.663,89.84,33,3.8
2003,36.66,71.555,66.9,5.1
2003,30.95,69.815,33,4.3
2003,36.929,71.502,132,4.1
2003,36.635,71.17,211.2,4
2003,7.839,94.134,113.2,4.7
2003,33.493,76.582,33,4.4
2003,12.874,92.993,33,4.7
2003,36.529,70.605,141.1,3.9
2003,36.215,70.783,166.4,3.8
2003,35.893,70.62,33,4.6
2003,35.605,70.039,33,4
2003,36.525,71.342,100,3.6
2003,26.128,93.193,40.5,4.6
2003,12.524,92.685,40.5,4.9
2003,36.383,70.687,213.5,4.4
2003,35.372,74.473,33,4
2003,30.026,80.008,33,4.7
2003,31.89,90.128,72.5,3.9
2003,36.526,71.273,209.1,4
2003,36.416,71.342,86.8,4.7
2003,23.116,94.245,67.9,4.2
2003,35.973,70.548,110.7,5.2
2003,36.61,70.974,200,4.3
2003,36.687,71.584,110.4,4.4
2003,26.528,91.827,57.7,3.9
2003,5.524,93.694,33,3.9
2003,20.172,95.109,98.3,4.4
2003,6.2,92.886,50.9,4.4
2003,35.019,70.722,33,4.5
2003,35.976,70.585,114.1,5.9
2003,36.457,70.763,213,4.3
2003,12.518,92.564,33,5.9
2003,27.264,89.331,47.1,5.5
2003,35.716,71.056,33,3.8
2003,36.765,71.092,45,3.8
2003,34.978,70.742,33,4.4
2003,35.538,74.844,33,4
2003,29.748,80.566,33,4.2
2003,12.948,93.019,33,4.7
2003,9.783,93.548,140.2,4.5
2003,25.239,95.135,104.4,4.5
2003,34.305,86.768,33,4.7
2003,34.553,70.318,33,3.5
2003,6.946,93.973,33,4.6
2003,24.25,94.388,73.2,4
2003,29.56,70.282,33,4.3
2003,35.728,69.868,78.7,4.3
2003,23.523,94.26,100,4
2003,36.522,83.481,10,4.3
2003,36.166,71.303,100,3.9
2003,35.915,71.136,33,3.9
2003,31.519,78.62,18.9,4.7
2003,33.294,72.182,33,3.9
2003,33.375,75.689,33,4.6
2003,36.528,70.393,265.5,4
2003,6.952,93.284,100,4.4
2003,29.906,87.893,33,4.2
2003,35.443,74.594,33,3.9
2003,28.347,86.449,33,4.6
2003,35.502,74.51,33,3.8
2003,36.339,70.634,200,4
2003,4.523,95.032,100,4.4
2003,36.37,69.186,33,3.9
2003,35.865,89.479,33,4.5
2003,4.297,94.933,33,4.4
2003,9.77,92.495,33,4.5
2003,37.106,71.977,250,3.6
2003,36.982,80.573,18.6,4.1
2003,10.494,92.833,33,4.1
2003,13.05,93.132,34,3.8
2003,36.464,69.17,33,4.5
2003,36.507,71.478,100,4.3
2003,23.386,70.218,10,4.5
2003,32.512,93.787,33,5.1
2003,35.529,76.582,100,4
2003,35.508,76.863,33,3.6
2003,36.967,68.607,33,3.8
2003,36.989,68.458,33,4.9
2003,35.367,76.29,33,4.1
2003,4.37,97.766,33,4.3
2003,4.115,95.531,131.3,4.7
2003,35.642,69.552,33,3.8
2003,29.746,90.515,10,3.8
2003,7.705,94.083,33,4.2
2003,7.844,94.203,33,5.2
2003,7.746,94.315,33,4.7
2003,7.87,94.382,33,4.4
2003,7.628,94.226,33,4.8
2003,7.813,94.182,33,4.2
2003,7.589,94.195,33,4.6
2003,36.431,70.473,190.7,4.1
2003,34.672,72.85,33,4.1
2003,12.924,95.742,33,4.3
2003,12.95,95.607,20,5.1
2003,12.863,95.619,19.6,4.6
2003,12.88,95.613,21.7,4.5
2003,12.94,95.866,20.4,4.2
2003,12.832,95.592,21.1,3.7
2003,4.503,97.733,79.1,4.7
2003,12.991,93.704,83.7,4.7
2003,7.588,93.724,19.4,4.2
2003,35.389,74.173,33,4.3
2003,7.577,93.772,33,4.2
2003,36.273,71.002,113.3,4.6
2003,4.505,97.737,33,4.5
2003,4.495,97.568,33,5.7
2003,36.337,71.091,150,3.5
2003,29.897,87.995,33,3.9
2003,36.438,71.56,100,4.2
2003,37.074,71.373,95.2,4.5
2003,24.104,94.831,33,4
2003,23.149,70.636,10,4.1
2003,36.478,71.463,100,4
2003,28.622,81.95,33,4.3
2003,36.67,71.683,120.4,4.2
2003,35.943,71.097,33,3.9
2003,7.774,93.845,35.6,5.2
2003,19.888,95.238,101.8,5
2003,32.615,89.948,51.8,4.8
2003,35.844,69.144,33,4.4
2003,29.8,88.006,12.2,5.1
2003,36.066,91.446,10,4.6
2003,12.922,95.732,33,3.7
2003,12.922,95.552,33,5.3
2003,12.918,95.617,33,4.8
2003,11.104,92.721,33,4.3
2003,36.479,70.704,200,4.4
2003,36.509,71.214,241.2,4.3
2003,36.49,70.926,173.8,3.9
2003,11.63,92.978,56.3,4.8
2003,36.506,71.598,100,4.4
2003,6.227,94.829,33,4.9
2003,36.187,71.543,100,3.9
2003,36.899,71.366,95.4,4
2003,36.996,71.609,106.5,4.5
2003,36.418,71.275,33,4.1
2003,35.956,69.345,33,4.2
2003,26.478,96.292,98,4.1
2003,36.354,70.734,200,3.9
2002,35.727,75.814,33,3.9
2002,30.717,86.272,51.3,4.2
2002,36.787,71.288,33,3.7
2002,36.188,71.365,33,4
2002,24.654,95.171,127.9,4
2002,36.462,70.931,189.1,4.5
2002,35.9,69.866,131.4,3.7
2002,4.111,97.72,138.5,5.4
2002,29.662,87.725,33,4.2
2002,35.704,69.868,90.8,5.5
2002,23.235,93.981,71.4,4
2002,30.445,96.634,33,4.6
2002,36.341,71.174,150,4.4
2002,35.618,74.596,100,3.6
2002,36.1,71.287,102.1,4.7
2002,29.584,88.946,77.3,3.5
2002,34.52,70.074,33,3.3
2002,5.579,93.89,33,3.6
2002,12.985,93.271,33,4.7
2002,36.623,71.104,200,3.8
2002,35.301,74.494,33,5
2002,35.287,74.516,33,4.7
2002,35.261,75.16,33,3.8
2002,36.521,71.434,33,4
2002,36.226,70.847,100,3.6
2002,29.725,87.822,33,4.2
2002,29.675,90.361,33,3.8
2002,25.48,96.917,33,3.6
2002,8.7,93.88,25.8,4.6
2002,8.844,94.065,33,5
2002,35.457,74.247,33,4.1
2002,5.254,94.456,67.2,4.6
2002,20.699,94.411,33,4.3
2002,8.522,93.988,33,4
2002,19.381,95.77,33,4.8
2002,12.961,93.1,33,4.5
2002,19.379,94.513,53.5,5.6
2002,36.06,70.951,33,4.2
2002,10.429,93.687,33,4.7
2002,27.152,96.699,80,3.9
2002,36.534,71.199,150,4
2002,35.381,74.627,33,4
2002,4.607,96.457,61.6,4.7
2002,28.64,95.082,38.2,5.1
2002,5.822,89.121,33,4.6
2002,29.681,90.63,33,3.5
2002,29.676,90.395,10,4.9
2002,35.699,89.403,33,4.1
2002,35.503,74.824,33,4.3
2002,36.347,71.277,100,4.3
2002,12.92,93.209,33,4.3
2002,12.94,93.138,33,4.6
2002,32.265,95.606,33,4.4
2002,35.376,74.535,33,4.4
2002,35.361,74.539,33,4.3
2002,36.136,68.808,33.7,4.6
2002,35.037,73.796,33,3.9
2002,35.318,74.834,33,4.9
2002,35.339,74.785,33,4.7
2002,33.637,71.662,33,4.1
2002,35.47,74.554,33,3.8
2002,32.351,95.491,55.6,4.4
2002,33.658,71.743,33,4.7
2002,33.547,73.59,33,4.3
2002,35.591,74.608,33,4.4
2002,36.518,70.457,208.7,4.1
2002,35.37,74.505,33,3.8
2002,35.549,74.586,33,3.5
2002,35.422,74.618,33,4.6
2002,35.415,74.622,33,4
2002,35.378,74.585,33,4.5
2002,35.494,74.608,33,4.4
2002,35.476,74.591,33,3.9
2002,35.407,74.549,33,5
2002,35.414,74.515,33,6.3
2002,36.504,70.416,201.5,4
2002,35.408,74.225,150,3.6
2002,21.73,95.149,63.7,4
2002,32.157,95.557,33,4
2002,32.287,95.594,33,4
2002,29.694,90.407,10,4.3
2002,17.095,93.763,25.1,4.9
2002,17.22,93.765,20.9,4.2
2002,17.41,96.031,33,4.7
2002,37.122,71.732,156.4,3.9
2002,29.768,90.48,10,4.6
2002,29.768,90.523,10,4.7
2002,29.667,90.409,10,4.6
2002,17.18,93.77,33,3.7
2002,10.675,91.852,33,4.5
2002,27.552,92.639,61,4.6
